Site,ANNONCE_LINK,FROM_SITE,ID_CLIENT,ANNONCE_DATE,ACHAT_LOC,MAISON_APT,CATEGORIE,NEUF_IND,NOM,ADRESSE,CP,VILLE,QUARTIER,DEPARTEMENT,REGION,PROVINCE,ANNONCE_TEXT,ETAGE,NB_ETAGE,LATITUDE,LONGITUDE,M2_TOTALE,SURFACE_TERRAIN,NB_GARAGE,PHOTO,PIECE,PRIX,PRIX_M2,URL_PROMO,PAYS_AD,PRO_IND,SELLERTYPE,MINI_SITE_URL,MINI_SITE_ID,AGENCE_NOM,AGENCE_ADRESSE,AGENCE_VILLE,AGENCE_DEPARTEMENT,EMAIL,WEBSITE,AGENCE_TEL,AGENCE_TEL_2,AGENCE_TEL_3,AGENCE_TEL_4,AGENCE_FAX,AGENCE_CONTACT,PAYS_DEALER,FLUX,SITE_SOCIETE_URL,SITE_SOCIETE_ID,SITE_SOCIETE_NAME,AGENCE_RCS,SPIR_ID
inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-en-venta-en-condesa-juriquilla-con-roof-53092316.html,inmuebles24, 53092316,2017-07-28 13:41:15.537390,Venta,Casa,"Casa
											",,"Casa en Venta en Condesa Juriquilla - ¡Con Roof Garden!, Provincia de Querétaro - Inmuebles24",,,Querétaro,Juriquilla,,,Querétaro,"
										¡Con Roof Garden! ¡Excelentes Acabados! Casa en venta en Condesa Juriquilla Querétaro. Tres recámaras cada una con baño, principal con vestidor. Sala de T.V. en planta alta. Estudio en planta baja. Tres baños completos y dos medios baños. Roof garden con amplia terraza y jacuzzi. Muro llorón en jardín. ,Cuarto de servicio con baño completo.,Ubicada en Condesa Juriquilla fraccionamiento con accesos controlados, áreas de juegos para niños, canchas de usos múltiples y servicios ocultos. EasyBroker ID: EB-AY5417
									",,,,,334,180,,,,"MN 4,000,000",,,,,,,,BestHome Queretaro,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/hermosa-casa-en-san-miguel-casa-porton-53097377.html,inmuebles24, 53097377,2017-07-27 13:41:40.313162,Venta,Casa,"Casa
											",,"Hermosa Casa en San Miguel (Casa Portón), Provincia de Guanajuato - Inmuebles24",,,San Miguel de Allende,San Miguel de Allende Centro,,,Guanajuato,"
										Esta hermosa residencia se encuentra en el prestigioso Atascadero, en la ladera con vistas a San Miguel de Allende. Con su patio tradicional, columnas de piedra tallada, chimeneas cantera altanero, y cocina de azulejos pintados a mano, esta casa tiene lo mejor de la arquitectura colonial mexicana. Cada una de las amplias habitaciones tiene un gran baño adjunto y walk-in closet, y la casa tiene una fuente serena, zona de asientos al aire libre cubierto y amplias terrazas. Con garaje adjunto y full-house sistema de purificación de agua, esta casa también tiene todas las comodidades modernas. ,ENGLISH DESCRIPTION: ,This beautiful view residence is located in prestigious Atascadero, on th hillside overlooking San Miguel de Allende. With its traditional courtyard, carved Stone columns, soaring cantera fireplaces, and handpainted tile kitchen, this home has the best of Mexican Colonial architecture. Each of the spacious bedrooms has a large, attached bath and walk-in closet, and the home has a serene fountain, covered outdoor seating area, and expansive terraces. With attached garaje and full-house water purification system, this home also has all the modern amenities.
									",,,,,274,242,,,,"U$D 585,000",,,,,,,,San Miguel de Allende Real Estate,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/vitta-peten-52877666.html,inmuebles24,Agosto 2018,2017-07-27 13:41:40.313162,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Vitta Peten, Distrito Federal - Inmuebles24","PETEN 348, Narvarte Oriente, Benito Juárez",,Benito Juárez,Narvarte Oriente,,,Distrito Federal,"
										8 DEPARTAMENTOS ,DESDE 116 METROS CUADRADOS ,1 O 2 CAJONES DE ESTACIONAMIENTO ,3 RECAMARAS ,2.5 BAÑOS ,VESTIDOR ,lista de precios sujeta a cambios
									",,,19.385729000000000,-99.153416499999990,m²,116,,,,"MN 4,611,476",,,,,,,,ADV Arquitectura,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-en-queretaro!-a-unas-cuadras-del-centro-53234384.html,inmuebles24, 25LJ9E,2017-07-27 13:41:40.313162,Alquiler / Venta,Casa,"Casa
											",,"Casa en Queretaro! a Unas Cuadras del Centro, Provincia de Querétaro - Inmuebles24","el mirador, Fraccionamiento Residencial el Parque, El Marqués",,El Marqués,Fraccionamiento Residencial el Parque,,,Querétaro,"
										Casa totalmente nueva a estrenar ubicada en zona Residencial ( a 5 minutos de Bernardo Quintana) ,Imagina disfrutar de la ciudad todos los días, cerca de escuelas, centros comerciales, y salida a mexico queretaro. ,Acceso controlado ,Alberca con palapa ,CLUB DEPORTIVO ,3 pisos ,3 Recámaras (principal con terraza y vestidor) ,Cocina con grantio (muy amplia) ,m2 de construcción: 119.50 ,m2 de terreno: 90 ,PRECIO: $1,655,000.00 ,informes con Felix Gutierrez 4,Ver datos,
									",,,20.585432400000000,-100.335222600000010,m²,"
												",,,,"MN 1,655,000",,,,,,,,Felix,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-en-venta-en-colonia-del-valle-sur-53209573.html,inmuebles24, 53209573,2017-08-04 13:42:55.451654,Venta,Departamento,"Departamento
											",,"Departamento en Venta en Colonia del Valle Sur $3,180,000 Pesos, Distrito Federal - Inmuebles24","jose maria rico 606, Del Valle Sur, Benito Juárez",,Benito Juárez,Del Valle Sur,,,Distrito Federal,"
										Departamento en venta en la colonia Del Valle Sur de recuperación bancaria, 136 m2 de construcción, en tercer piso de 3 recámaras, 2.5 baños, sala de televisión, sala, comedor, cocina, área de lavado, 2 estacionamientos, 36 años de antigüedad. Calle José María Rico 606, esquina con Amores, Colonia Del Valle sur, deleg. Benito Juárez, C.P. ,Ver datos,. Precio de remate: $3,180,000.00 pesos. Las propiedades de remate bancario se encuentran muy por debajo de su valor real. Estos inmuebles aún no se pueden ver en su interior, no se pueden comprar con créditos hipotecarios, únicamente con recursos propios y la entrega material va de 10 a 12 meses máximo. Cesión de derechos ante notario público. Tenemos inmuebles en toda la Ciudad y Estado de México. Visita nuestra página www.recuperacionbancaria.mx y solicita una cita en nuestras oficinas al teléfono ,Ver datos, o al celular 55 ,Ver datos,
									",,,19.367025400000000,-99.170349100000010,136,136,,,,"MN 3,180,000",,,,,,,,Recuperación Bancaria,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/remato-hermoso-terreno-san-pablo-etla-con-albercas-51610690.html,inmuebles24, 51610690,2017-07-31 13:43:20.214272,Venta,Terreno / Lote,"Terreno / Lote
											",,"Remato Hermoso Terreno San Pablo Etla con Albercas, Palapa, Oaxaca - Inmuebles24","Privada de Hidalgo S/N, Pueblo San Pablo Etla, San Pablo Etla",,San Pablo Etla,Pueblo San Pablo Etla,,,Oaxaca,"
										HERMOSO TERRENO CON ALBERCA Y CHAPOTEADERO, PALAPAS, BODEGA, ASADORES, BAÑOS Y VESTIDORES, ARBOLES FRUTALES, POZO, MALLA PERIMETRAL. A 20 MINUTOS DEL CENTRO DE OAXACA. PROPIEDAD . PREDIALES AL CORRIENTE (CUALQUIER INFORMACION ADICIONAL VIA TELEFONICA ***** ,A 10 MINUTOS DE LA RESERVA ECOLOGICA SAN PABLO, DISFRUTA DE SENDEROS, RUTAS ENTRE LA VEGETACION Y LA MONTAÑA DE ESTE HERMOSO LUGAR PARA EL DESCANSO. **** ZONA CON ABUNDANTE AGUA, CONSTRUCCIONES RESIDENCIALES **** EL LUGAR IDEAL PARA UNA CASA DE CAMPO O UNA MAGNIFICA RESIDENCIA **** ,**** APROVECHA ESTA OPORTUNIDAD PARA INVERTIR ****
									",,,17.147067030267618,-96.758486948101790,380,"6,232",,,,"MN 5,600,000",,,,,,,,EDGAR GARCIA,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/magnifica-casa-en-venta-rancho-cortes-cuernavaca-51654705.html,inmuebles24, 51654705,2017-08-03 13:43:44.981912,Venta,Casa,"Casa
											",,"Magnífica Casa en Venta Rancho Cortés, Cuernavaca, Provincia de Morelos - Inmuebles24",,,Cuernavaca,Fraccionamiento Rancho Cortes,,,Morelos,"
										MAGNIFICA CASA  EN EXCELENTE ESTADO DE CONSERVACIÓN AL NORTE DE CUERNAVACA EN DONDE EL CLIMA NO ES TAN CALUROSO Y ES MUY AGRADABLE, CON HERMOSOS JARDINES, TERRAZAS, PÓRTICO, BUGALOW, RECAMARA PRINCIPAL CON BAÑO, VESTIDOR Y GIMNASIO, BODEGAS, CUARTOS DE SERVICIO, ALBERCA Y JACUZZI CON BOMBA DE CALOR. VÉALA, LE ENCANTARÁ! ,Ver datos,E
									",,,18.970000000000000,-99.262100000000000,638,"1,213",,,,"MN 10,500,000",,,,,,,,REMAX - Servicios Inmobiliarios,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/privada-de-bosques-de-helechos-52941134.html,inmuebles24, 52941134,2017-08-07 13:44:09.748737,Venta,Casa,"Casa
											",,"Privada de Bosques de Helechos, Distrito Federal - Inmuebles24","Privada de bosque de helechos, Bosques de las Lomas, Cuajimalpa de Morelos",,Cuajimalpa de Morelos,Bosques de las Lomas,,,Distrito Federal,"
										Excelente casa moderna en privada exclusiva con doble seguridad, Lista para entrar !! ,3 Recamaras ,Doble altura en Sala/comedor ,Estudio ,Terraza techada ,Jardin plano de 200 m2
									",,,19.389681500000000,-99.254559500000030,700,600,,,,"MN 36,000,000",,,,,,,,FDM ESTRATEGIA SA DE CV ,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-en-venta-country-club-53235218.html,inmuebles24, 53235218,2017-08-04 13:42:55.451654,Venta,Departamento,"Departamento
											",,"Departamento en Venta Country Club, Jalisco - Inmuebles24",,,Guadalajara,Country Club,,,Jalisco,"
										Departamento en venta con inigualables vistas ,-piso 12 380 m2 ,- 3 recámaras, 3.5 baños ,- cuarto de servicio con baño ,- 4 cajones de estacionamiento + bodega de 8m
									",,,,,380,380,,,,"MN 12,000,000",,,,,,,,SAN MICHEL BIENES RAICES ,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/aproveche-oportunidad.-remate-hipotecario-53204195.html,inmuebles24, 53204195,2017-08-03 13:43:44.981912,Venta,Departamento,"Departamento
											",,"Aproveche Oportunidad. Remate Hipotecario, Distrito Federal - Inmuebles24","Gabriel Mancera, Del Valle Centro, Benito Juárez",,Benito Juárez,Del Valle Centro,,,Distrito Federal,"
										Remate bancario: ,no aceptamos ningun tipo de credito. Empresa lider con 22 años en el mercado pone a sus disposicion inventario con mas de 1500 propiedades en remate en todo el pais. ,Experiencia, compromiso y respaldo legal e institucional. Oportunidad de cesion inmediata. Oportunidad de financiamiento. Asesoria legar, contable e inmobiliaria hasta la entrega del inmueble. Precios que van entre el 40 al 70% del valor comercial de los inmuebles. Garantia de entrega o devolucion del 100% de su inversion. ,Los pagos son en 2 exhibiciones. ,Primero Pago $ 320,000 ,La diferencia la pagas contra entrega del inmueble en 14 meses. ,Es un remate con setencia ejecutoriada a favor del banco, adjudicacion directa sin subasta pública ni la presencia de mas postores. Garantia de entrega o devolucion de los honorarios. Contactame para darte mayor informacion o hacerte una cita en nuestras oficinas ,atencion personalizada:
									",,,19.394262700000000,-99.162405900000010,95,95,,,,"MN 824,513",,,,,,,,Bienes en Remate,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/residencia-en-bosques.-condominio-seguridad-52980272.html,inmuebles24, 52980272,2017-07-03 13:45:24.124130,Venta,Casa en condominio,"Casa en condominio
											",,"Residencia en Bosques. Condominio, Seguridad, Distrito Federal - Inmuebles24","Bosque de Granados, Bosque de las Lomas, Miguel Hidalgo",,Miguel Hidalgo,Bosque de las Lomas,,,Distrito Federal,"
										Residencia recién remodelada. ,Con finos acabados ,En condominio ,Seguridad ,Roof Garden ,Jardín Común
									",,,19.404377678143003,-99.254326744735750,460,620,,,,"MN 18,800,000",,,,,,,,EYG,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/linda-casa-remodelada-en-lomas-verdes-52708067.html,inmuebles24, 52708067,2017-07-01 13:45:48.927836,Venta,Casa,"Casa
											",,"Linda Casa Remodelada en Lomas Verdes, Edo. de México - Inmuebles24","Fresnos 2b, El Sauzalito, Naucalpan de Juárez",,Naucalpan de Juárez,El Sauzalito,,,Edo. de México,"
										Casa remodelada ,95 m2 de terreno ,125 m2 de construcción ,3 recámaras ,1 1/2 baños ,Sala ,Comedor ,Cocina integral con cubierta de granito y doble tarja ,Estufa y campana nuevas ,Área de lavado ,Patio de servicio ,2 lugares de estacionamiento pequeños ,Tanque de gas nuevo ,Calentador nuevo
									",,,19.511214400000000,-99.253463200000000,125,95,,,,"MN 2,990,000",,,,,,,,JUAN RAMON,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/edificio-completo-cerca-de-miyana-y-antara-53199350.html,inmuebles24, 25KABK,2017-07-01 13:45:48.927836,Alquiler / Venta,Edificio,"Edificio
											",,"Edificio Completo Cerca de Miyana y Antara, Distrito Federal - Inmuebles24","Blvd Miguel de Cervantes de Saavedra 57B, Ampliación Granada, Miguel Hidalgo",,Miguel Hidalgo,Ampliación Granada,,,Distrito Federal,"
										Edificio Completo con más de 1,000m2 en 3 Niveles!! ,Muy ubicado, a sólo unas cuadras de los desarrollos Miyana, Antara, Carso... ,La ubicación y espacio hace una opción para Oficinas de Co-Working, también para un Hotel Boutique. ,Precio de Venta en $,Ver datos,MN ,Precio de Renta en $250,000.00MN (Ambos Negociables!!) ,Para más información, favor de llamar al ,Ver datos, con Alex Lin
									",,,19.441031400000000,-99.194209000000000,m²,"
												",,,,"MN 36,000,000",,,,,,,,Inmuebles Alexander,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/gran-preventa-departamentos-1-y-2-recamaras-caribe-53021679.html,inmuebles24, 53021679,2017-07-26 13:46:38.427906,Venta,Departamento,"Departamento
											",,"Gran Preventa Departamentos 1 y 2 Recamaras, Caribe Mexicano, Provincia de Quintana Roo - Inmuebles24","PLAYA CAR FASE, Solidaridad, Playa del Carmen",,Playa del Carmen,Solidaridad,,,Quintana Roo,"
										Situado en un lugar privilegiado dentro de la comunidad cerrada Playacar fase 2, rodeado de vegetación magnífica y cerca de la playa más hermosa de la ciudad. A corta distancia de la zona comercial más agradable de la quinta avenida surge este proyecto que ofrece un estilo de vida de alta calidad . Este desarrollo se distingue por sus lujosos apartamentos y sus servicios, junto al impresionante campo de golf de Playacar. El ambiente de su diseño combinado con la naturaleza, proporciona un ambiente relajante que le hará sentirse en vacaciones permanentes. \ R \ R \ r- 51 Apartamentos \ r- 33 Unidades de dos dormitorios \ r- 18 Unidades de un dormitorio \ r- 3 Niveles \ r- Roof-top con parrillas y sillas largas \ r- Estacionamiento subterráneo \ r- Elevadores \ r- Seguridad 24/7 \ r- Carrito de golf para transportar dentro de Playacar \ r- Acceso gratuito al club de playa \ r- Conserje, servicio de habitaciones, administración de alquileres de vacaciones \ r- 3 piscinas, carril para nadar, jacuzzies, Piscina de niños \ r- Palapa, parrilla y baños en áreas comunes \APROVECHA precios de preventa y reserve su unidad con 5000 dólares!
									",,,20.629558600000000,-87.073885099999980,77,77,,,,"U$D 169,400",,,,,,,,PROVISA,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/7297-rcv-casa-en-venta-en-bosques-de-las-lomas-52164174.html,inmuebles24, 52164174,2017-07-14 13:47:03.295519,Venta,Casa,"Casa
											",,"7297 - Rcv Casa en Venta en Bosques de Las Lomas, Cuajimalpa de Morelos, Distrito Federal - Inmuebles24","Bosque de Enebros, Bosques de las Lomas, Cuajimalpa de Morelos",,Cuajimalpa de Morelos,Bosques de las Lomas,,,Distrito Federal,"
										Espectacular residencia, lista para habitarse, calle tranquila, a 3 minutos de Pabellón Bosques y a 5 minutos de Santa Fe, 3 recámaras con baño y vestidor cada una, la principal con chimenea y jacuzzi,  con opción a una 4ta  Recámara. Amplia sala con jardín, chimenea y estudio al lado. Dos cuartos de servicio, salón de fiestas con alberca techada y 2 baños completos, terraza con asador y cantina, discoteca con 2 cavas, 4 estacionamientos cubiertos, caldera y calefacción. Rodeada de jardines. Pilar Barranco ,Ver datos,
									",,,19.392000000000000,-99.255000000000000,984,884,,,,"MN 21,000,000",,,,,,,,CENTURY 21 TRUEBA DE TORRES,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-preventa-centro-alpes-52060426.html,inmuebles24,Septiembre 2018,2017-07-28 13:47:28.043906,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Oficinas en Preventa / Centro Alpes, Distrito Federal - Inmuebles24","Periférico Sur 2165, Los Alpes, Alvaro Obregón",,Alvaro Obregón,Los Alpes,,,Distrito Federal,"
										OFICINAS EN PREVENTA. Obra gris. Precio por m2. ,Salas de juntas equipadas, salón VIP, control de acceso electrónico, elevadores de alta velocidad inteligentes y servicio de valet parking. ,Centro Alpes es un desarrollo corporativo ubicado al sur de la Ciudad de México en dónde encontrarás la infraestructura, tecnología, seguridad y exclusividad que necesitas para el desarrollo de tu empresa por lo que estamos seguros encontraras ""El espacio ideal para tu negocio"".
									",,,19.357001090768453,-99.198519604138200,82,82,,,,"MN 60,000",,,,,,,,YAMA Desarrolladora Inmobiliaria ,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/unica-oportunidad-para-adquirir-este-departamento-en-53216214.html,inmuebles24, 53216214,2017-08-06 13:48:21.551672,Venta,Departamento,"Departamento
											",,"Unica Oportunidad Para Adquirir Este Departamento en Col. Guerrero! $397,144!, Distrito Federal - Inmuebles24","Ricardo Flores Magon, Guerrero, Cuauhtémoc",,Cuauhtémoc,Guerrero,,,Distrito Federal,"
										Excelente oportunidad en REMATE BANCARIO , propiedad muy bien ubicada, vías de comunicación, céntrica, zona de gran plusvalía. ,Somos especialistas en la materia, contamos con un gran inventario incluyendo interior de la República y zonas exclusivas de la Ciudad y el Estado de México. ,Te invito a recibir información, ""Estoy seguro de tener tu nueva propiedad"" ,Honradez, compromiso, respeto y gran experiencia nos respaldan. ,No aceptamos NINGÚN TIPO DE CRÉDITO. ,CARLOS HERNANDEZ ,Ver datos, 49 ,Ver datos,
									",,,19.450824800000000,-99.140448900000020,70,70,,,,"MN 397,144",,,,,,,,Bienes en Remate,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/atlamaya-art-residences-52042172.html,inmuebles24,3° trimestre 2018,2017-08-06 13:48:21.551672,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Atlamaya Art Residences, Distrito Federal - Inmuebles24","Boulevard Adolfo López Mateos 2305, Atlamaya, Alvaro Obregón",,Alvaro Obregón,Atlamaya,,,Distrito Federal,"
										Atlamaya Art Residences, Vive con arte. ,Un concepto residencial totalmente nuevo en la ciudad de méxico, que se inspira en el arte, la creatividad, el balance y la belleza, ofreciendo así un ambiente agradable y rodeado de inspiración. Disfrútalo y vívelo...
									",,,19.351943970915540,-99.201095527230850,m²,73,,,,"MN 3,935,763",,,,,,,,Simetric Grupo Inmobiliario,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/providencia-843-52934307.html,inmuebles24,Noviembre 2018,2017-08-06 13:48:21.551672,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Providencia 843, Distrito Federal - Inmuebles24","Calle Providencia 843, Col del Valle Centro, 03100 Ciudad de México, CDMX, Del Valle Centro, Benito Juárez",,Benito Juárez,Del Valle Centro,,,Distrito Federal,"
										Desarrollo de 8 viviendas en la zona más Exclusiva de la Colonia del Valle. ,Providencia 843 cuenta con 3 diferentes Tipologías. ,Todos nuestros departamentos dan a la calle de Providencia y cuentan con; ,3 Recamaras: ,La recámara principal, con walk in closet y baño completo. ,Recamara 2, con su baño y closet. ,Recámara 3, con closet y baño completo, compartido con las visitas. ,Cocina de primera calidad ,Sala ,Comedor ,Sala TV ( ó posible espacio para oficina, cuarta recamara, area de juegos, etc. ) ,Area de Lavado. ,Adicional a esto, ofrecemos 37 m2 de Terraza en los Garden, lo que permite que el departamento, se pueda abrir e incorporar a los patios exteriores. ,Los PH cuentan con 67 m2 de Roof Garden, donde tenemos varias propuestas de desarrollo a la elección del cliente. ,El desarrollo incluye un Roof Garden Comunal que cuenta con Una Barra, Azador, Jacuzzi (para 6 personas con vista a la Ciudad), Comedores y Salas Lounge. ,En el area de estacionamiento, cada departamento cuenta con dos cajones. Existe la opción limitada, de añadir un eleva autos, que permite la existencia de un tercer cajón. ,También, existen dos bodegas a la venta para el uso de los propietarios. ,Al ser parte de un desarrollo, cuentan con una caseta de Vigilancia y cámaras de seguridad en áreas comunes.
									",,,19.388513900000000,-99.169610000000030,m²,163,,,,"MN 7,394,820",,,,,,,,JOSE LEON PEREZ,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/espectacular-edificio-en-zona-centrica-polanco-52285545.html,inmuebles24, 52285545,2017-06-23 13:49:37.038199,Venta,Edificio,"Edificio
											",,"Espectacular Edificio en Zona Céntrica Polanco, Distrito Federal - Inmuebles24",,,Miguel Hidalgo,Polanco,,,Distrito Federal,"
										Edificio Omega Polanco, ubicado en una de las zonas mas buscadas dentro de La Ciudad de Me?xico; Polanco. ,Edificio de 19 pisos, cada piso de 1,940 m2, construcción total de 36,860 m2. ,Cuenta con 5 elevadores, un montacargas, aire acondicionado, sistema contra incendios, 414 cajones de estacionamiento, helipuerto, genera rentas por $,Ver datos, pesos mensuales. No se vende el PH del edificio.
									",,,,,"36,860","36,860",,,,"U$D 240,000,000",,,,,,,,PROBIENES,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/ultimos-4-departamentos!-residencial-abies-50644726.html,inmuebles24,Inmediata,,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Ultimos 4 Departamentos! Residencial Abies, Distrito Federal - Inmuebles24","DESIERTO DE LOS LEONES 4426, Tetelpan, Alvaro Obregón",,Alvaro Obregón,Tetelpan,,,Distrito Federal,"
										ULTIMOS 4 DEPARTAMENTOS!! ,Residencial Abies se encuentra ubicado sobre desierto de los leones a 2.5 km de PERIFERICO y a 3 km de la SUPERVIA, ,Departamentos de 72 y 82 m* ,Amenidades: GYM, LUDOTECA y JARDIN ,PROMOCION DEL MES ::: NOSOTROS TE PONEMOS EL 50% DE TU ESCRITRURA:::
									",,,19.343862247323006,-99.211596927053000,m²,72,,,,"MN 2,840,000",,,,,,,,HOGARIS,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/preventa-punta-tiburon-52876665.html,inmuebles24, 52876665,2017-08-04 13:50:30.788197,Venta,Casa,"Casa
											",,"Preventa Punta Tiburon, Provincia de Veracruz - Inmuebles24",,,Alvarado,Punta Tiburón,,,Veracruz,"
										Casa diseñada con amplios espacios y acabados de primera calidad, el precio de preventa es de 5'600,000.00
									",,,,,365,340,,,,"MN 5,800,000",,,,,,,,"Qualy B. Raices, S. A. de C. V.",,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/preciosa-casa-en-venta-en-loma-de-valle-escondido-53080958.html,inmuebles24, 53080958,2017-07-23 13:50:56.250471,Venta,Casa,"Casa
											",,"Preciosa Casa en Venta en Loma de Valle Escondido, Atizapan, Edo. de México - Inmuebles24","CTO. VALLE DORADO, Lomas de Valle Escondido, Atizapán de Zaragoza",,Atizapán de Zaragoza,Lomas de Valle Escondido,,,Edo. de México,"
										PRECIOSA CASA EN EL EXCLUSIVO FRACC. LOMA DE VALLE ESCONDIDO, CON JARDÍN MUY AMPLIO QUE UNE A 2 TERRENOS DE 505 M2 CADA UNO, EN TOTAL 1010 M2, DE 3 RECAMARAS, ÁREA DE TV, CON UNA CUARTA RECAMARA EN TERCER PISO Y/O CUARTO DE EJERCICIOS CON BAÑO COMPLETO Y ÁREA DE TV., CONSTRUCCIÓN CON ÁREA DE USOS MÚLTIPLES, CON ESTACIONAMIENTO TECHADO PARA 3 AUTOS CON PORTONES ELECTRICOS, AREA DE BODEGA Y CON MEDIO BAÑO.
									",,,19.551262300000000,-99.312849599999990,480,"1,010",,,,"MN 16,500,000",,,,,,,,JOSE VALADEZ RAMIREZ,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-en-residencial-santo-domingo-con-magnifica-casa-52835048.html,inmuebles24, 256PI8,2017-07-23 13:50:56.250471,Venta,Casa en condominio,"Casa en condominio
											",,"Casa en Residencial Santo Domingo con Magnífica Casa Club, Provincia de Aguascalientes - Inmuebles24",,,Jesús María,Condominio Ruscello,,,Aguascalientes,"
										Preciosa casa en Residencial Santo Domingo, con increíble casa club, excelente seguridad, privacidad, tranquilidad, lleno de preciosos árboles. Sin duda una excelente opción
									",,,,, Superficie de terreno,Mantenimiento,,,,"MN 2,500,000",,,,,,,,HOUZE ,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/bonitas-casas-en-venta-cerca-de-rebsamen-y-murillo-52953466.html,inmuebles24, 52953466,2017-06-24 13:51:46.728524,Venta,Casa,"Casa
											",,"Bonitas Casas en Venta Cerca de Rebsamen y Murillo Vidal, Provincia de Veracruz - Inmuebles24","gustavo diaz ordaz, Bellavista, Xalapa",,Xalapa,Bellavista,,,Veracruz,"
										Planta Baja : Garaje para dos autos, sala, comedor, cocina integral, medio baño, cisterna, ,Planta Alta: 3 recamaras con baño completo, la principal con balcón. ,Planta de Azotea o Roof garden con área de lavado. ,cuenta con Excelente acabados, espacios y equipamiento.
									",,,19.517387200000000,-96.908424799999980,180,180,,,,"MN 1,650,000",,,,,,,,Llave Bienes Raices,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-en-san-pedro-de-los-pinos-53087143.html,inmuebles24, 53087143,2017-07-25 13:52:12.018602,Venta,Departamento,"Departamento
											",,"Departamento en San Pedro de Los Pinos, Distrito Federal - Inmuebles24","Calle, San Pedro de los Pinos, Benito Juárez",,Benito Juárez,San Pedro de los Pinos,,,Distrito Federal,"
										Adjudicación directa ,Adjudicación directa, departamento en oferta por remate bancario. ¡Excelente inversión! ,Ubicado en: Calle 10, No. 21, San Pedro de los Pinos, Benito Juárez ,Cuenta con: sala comedor, cocina, dos recamaras un baño y zotehuela. ,Pago en efectivo, por tratarse de un remate no se acepta ningún tipo de crédito. ,Si desea mas información favor de ponerse en contacto con una servidora.
									",,,19.391262476108025,-99.182495866625970,70,70,,,,"MN 789,939",,,,,,,,Emma Jiménez,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/estrena-en-vista-real-52916037.html,inmuebles24, 52916037,2017-06-14 13:52:37.149401,Venta,Casa,"Casa
											",,"Estrena en Vista Real, Provincia de Puebla - Inmuebles24",,,San Andrés Cholula,Fraccionamiento Vista Real,,,Puebla,"
										Hermosa casa con doble filtro de vigilancia, con amplia sala comedor de doble altura , estudio, cocina con desayunados, 1/2 baño de visitas, 3 recámaras con baño y vestidor, sala de tv, roof garden, cuarto de servicio con baño, cuarto de lavado, terraza y amplio jardín .,Ver datos,
									",,,,,303,383,,,,"MN 6,740,000",,,,,,,,Ariadne - Ahuactzin -,,,,,,,,,,,,,,,,,,
